combination_id,confidence,field,indoor_model,normalized_value,outdoor_model,raw_label,raw_value,source_column,source_pdf_page,source_printed_page,source_row,unit,verification_method
FBA100BVMA9/RZA100DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA100BVMA9,----------,RZA100DY1,Dàn lạnh / Màu sắc,----------,6,59,116|117,15,,
FBA100BVMA9/RZA100DY1,VERIFIED_TABLE_CELL,airflow,FBA100BVMA9,32 / 27 / 22.5,RZA100DY1,Quạt / Lưu lượng gió (C / TB / T) / m3/phút,32 / 27 / 22.5,6,59,116|117,16,,
FBA100BVMA9/RZA100DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA100BVMA9,"1,130 / 953 / 794",RZA100DY1,cfm,"1,130 / 953 / 794",6,59,116|117,17,,
FBA100BVMA9/RZA100DY1,VERIFIED_TABLE_CELL,external_static_pressure_pa,FBA100BVMA9,Định mức 50 (50-150),RZA100DY1,Áp suất tĩnh bên ngoài 4 / Pa,Định mức 50 (50-150),6,59,116|117,18,Pa,
FBA100BVMA9/RZA100DY1,VERIFIED_TABLE_CELL,noise_level,FBA100BVMA9,38 / 35.5 / 33,RZA100DY1,Độ ồn 5 (C / TB / T) / dB(A),38 / 35.5 / 33,6,59,116|117,19,dB(A),
FBA100BVMA9/RZA100DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA100BVMA9,----------,RZA100DY1,Phin lọc khí 6,----------,6,59,116|117,20,,
FBA100BVMA9/RZA100DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA100BVMA9,"245X1,400X800",RZA100DY1,Kích thước (CXRXD) / mm,"245X1,400X800",6,59,116|117,21,mm,
FBA100BVMA9/RZA100DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA100BVMA9,47,RZA100DY1,Trọng lượng máy / kg,47,6,59,116|117,22,kg,
FBA100BVMA9/RZA100DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA100BVMA9,14 đến 25,RZA100DY1,Phạm vi hoạt động / Làm lạnh / °CWB,14 đến 25,6,59,116|117,23,,
FBA100BVMA9/RZA100DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA100BVMA9,15 đến 27,RZA100DY1,Sưởi / °CDB,15 đến 27,6,59,116|117,24,,
FBA100BVMA9/RZA100DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA100BVMA9,Trắng ngà,RZA100DY1,Dàn nóng / Màu sắc,Trắng ngà,6,59,116|117,25,,
FBA100BVMA9/RZA100DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA100BVMA9,Ống đồng cánh nhôm,RZA100DY1,Dàn tản nhiệt / Loại,Ống đồng cánh nhôm,6,59,116|117,26,,
FBA100BVMA9/RZA100DY1,VERIFIED_TABLE_CELL,compressor_type,FBA100BVMA9,Swing dạng kín,RZA100DY1,Máy nén / Loại,Swing dạng kín,6,59,116|117,27,,
FBA100BVMA9/RZA100DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA100BVMA9,3.3,RZA100DY1,Công suất động cơ / kW,3.3,6,59,116|117,28,kW,
FBA100BVMA9/RZA100DY1,VERIFIED_TABLE_CELL,refrigerant_charge_kg,FBA100BVMA9,3.75 (Đã nạp cho 30 m),RZA100DY1,Mức nạp môi chất làm lạnh (R32) / kg,3.75 (Đã nạp cho 30 m),6,59,116|117,29,kg,
FBA100BVMA9/RZA100DY1,VERIFIED_TABLE_CELL,noise_level,FBA100BVMA9,48 / 50,RZA100DY1,Độ ồn 5 / Làm lạnh / Sưởi / dB(A),48 / 50,6,59,116|117,30,dB(A),
FBA100BVMA9/RZA100DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA100BVMA9,44,RZA100DY1,Chế độ vận hành ban đêm / dB(A),44,6,59,116|117,31,dB(A),
FBA100BVMA9/RZA100DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA100BVMA9,"1,430X940X320",RZA100DY1,Kích thước (CXRXD) / mm,"1,430X940X320",6,59,116|117,32,mm,
FBA100BVMA9/RZA100DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA100BVMA9,93,RZA100DY1,Trọng lượng máy / kg,93,6,59,116|117,33,kg,
FBA100BVMA9/RZA100DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA100BVMA9,-5 đến 46,RZA100DY1,Phạm vi hoạt động / Làm lạnh / °CDB,-5 đến 46,6,59,116|117,34,,
FBA100BVMA9/RZA100DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA100BVMA9,-15 đến 15.5,RZA100DY1,Sưởi / °CWB,-15 đến 15.5,6,59,116|117,35,,
FBA100BVMA9/RZA100DY1,VERIFIED_TABLE_CELL,liquid_pipe_mm,FBA100BVMA9,o/9.5,RZA100DY1,Kết nối đường ống / Lỏng (Loe) / mm,o/9.5,6,59,116|117,36,mm,
FBA100BVMA9/RZA100DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA100BVMA9,o/15.9,RZA100DY1,Hơi (Loe) / mm,o/15.9,6,59,116|117,37,mm,
FBA100BVMA9/RZA100DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA100BVMA9,VP25 (Đường kính trong o/25XĐường kính ngoài o/32),RZA100DY1,Nước xả / Dàn lạnh / mm,VP25 (Đường kính trong o/25XĐường kính ngoài o/32),6,59,116|117,38,mm,
FBA100BVMA9/RZA100DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA100BVMA9,Kết nối lỗ đường kính trong o/25,RZA100DY1,Dàn nóng 7 / mm,Kết nối lỗ đường kính trong o/25,6,59,116|117,39,mm,
FBA100BVMA9/RZA100DY1,VERIFIED_TABLE_CELL,max_actual_pipe_length_m,FBA100BVMA9,75 (Chiều dài tương đương 90),RZA100DY1,Chiều dài tối đa ống nối các thiết bị / m,75 (Chiều dài tương đương 90),6,59,116|117,40,m,
FBA100BVMA9/RZA100DY1,VERIFIED_TABLE_CELL,max_height_difference_m,FBA100BVMA9,30,RZA100DY1,Chênh lệch độ cao tối đa trong lắp đặt / m,30,6,59,116|117,41,m,
FBA100BVMA9/RZA100DY1,VERIFIED_TABLE_CELL,max_height_difference_m,FBA100BVMA9,Cả ống lỏng và ống hơi,RZA100DY1,Chênh lệch độ cao tối đa trong lắp đặt / m,Cả ống lỏng và ống hơi,6,59,116|117,42,,
FBA125BVMA9/RZA125DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA125BVMA9,"1 Pha, 220-240V / 220-230V, 50 / 60Hz",RZA125DY1,Nguồn điện / Dàn lạnh,"1 Pha, 220-240V / 220-230V, 50 / 60Hz",7,59,116|117,4,,
FBA125BVMA9/RZA125DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA125BVMA9,"3 Pha, 380-415V, 50Hz",RZA125DY1,Dàn nóng,"3 Pha, 380-415V, 50Hz",7,59,116|117,5,,
FBA125BVMA9/RZA125DY1,VERIFIED_TABLE_CELL,cooling_capacity_kw,FBA125BVMA9,12.5 (5.0-14.0),RZA125DY1,"Công suất làm lạnh 1,3 Định mức (Tối thiểu - Tối đa) / kW",12.5 (5.0-14.0),7,59,116|117,6,kW,
FBA125BVMA9/RZA125DY1,VERIFIED_TABLE_CELL,cooling_capacity_btu,FBA125BVMA9,"42,700 (17,100-47,800)",RZA125DY1,Btu/h,"42,700 (17,100-47,800)",7,59,116|117,7,Btu/h,
FBA125BVMA9/RZA125DY1,VERIFIED_TABLE_CELL,heating_capacity_kw,FBA125BVMA9,14.0 (5.1-16.0),RZA125DY1,"Công suất sưởi 2,3 Định mức (Tối thiểu - Tối đa) / kW",14.0 (5.1-16.0),7,59,116|117,8,kW,
FBA125BVMA9/RZA125DY1,VERIFIED_TABLE_CELL,heating_capacity_btu,FBA125BVMA9,"47,800 (17,400-54,600)",RZA125DY1,Btu/h,"47,800 (17,400-54,600)",7,59,116|117,9,Btu/h,
FBA125BVMA9/RZA125DY1,VERIFIED_TABLE_CELL,power_input_kw,FBA125BVMA9,3.74,RZA125DY1,Điện năng tiêu thụ / Làm lạnh 1 / kW,3.74,7,59,116|117,10,kW,
FBA125BVMA9/RZA125DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA125BVMA9,3.73,RZA125DY1,Sưởi 2 / kW,3.73,7,59,116|117,11,kW,
FBA125BVMA9/RZA125DY1,VERIFIED_TABLE_CELL,cop,FBA125BVMA9,3.34,RZA125DY1,COP / Làm lạnh / kW/kW,3.34,7,59,116|117,12,,
FBA125BVMA9/RZA125DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA125BVMA9,3.75,RZA125DY1,Sưởi / kW/kW,3.75,7,59,116|117,13,,
FBA125BVMA9/RZA125DY1,VERIFIED_TABLE_CELL,cspf,FBA125BVMA9,5.30,RZA125DY1,CSPF / Làm lạnh / kWh/kWh,5.30,7,59,116|117,14,,
FBA125BVMA9/RZA125DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA125BVMA9,----------,RZA125DY1,Dàn lạnh / Màu sắc,----------,7,59,116|117,15,,
FBA125BVMA9/RZA125DY1,VERIFIED_TABLE_CELL,airflow,FBA125BVMA9,36 / 30.5 / 25,RZA125DY1,Quạt / Lưu lượng gió (C / TB / T) / m3/phút,36 / 30.5 / 25,7,59,116|117,16,,
FBA125BVMA9/RZA125DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA125BVMA9,"1,271 / 1,077 / 883",RZA125DY1,cfm,"1,271 / 1,077 / 883",7,59,116|117,17,,
FBA125BVMA9/RZA125DY1,VERIFIED_TABLE_CELL,external_static_pressure_pa,FBA125BVMA9,Định mức 50 (50-150),RZA125DY1,Áp suất tĩnh bên ngoài 4 / Pa,Định mức 50 (50-150),7,59,116|117,18,Pa,
FBA125BVMA9/RZA125DY1,VERIFIED_TABLE_CELL,noise_level,FBA125BVMA9,40 / 37.5 / 35,RZA125DY1,Độ ồn 5 (C / TB / T) / dB(A),40 / 37.5 / 35,7,59,116|117,19,dB(A),
FBA125BVMA9/RZA125DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA125BVMA9,----------,RZA125DY1,Phin lọc khí 6,----------,7,59,116|117,20,,
FBA125BVMA9/RZA125DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA125BVMA9,"245X1,400X800",RZA125DY1,Kích thước (CXRXD) / mm,"245X1,400X800",7,59,116|117,21,mm,
FBA125BVMA9/RZA125DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA125BVMA9,47,RZA125DY1,Trọng lượng máy / kg,47,7,59,116|117,22,kg,
FBA125BVMA9/RZA125DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA125BVMA9,14 đến 25,RZA125DY1,Phạm vi hoạt động / Làm lạnh / °CWB,14 đến 25,7,59,116|117,23,,
FBA125BVMA9/RZA125DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA125BVMA9,15 đến 27,RZA125DY1,Sưởi / °CDB,15 đến 27,7,59,116|117,24,,
FBA125BVMA9/RZA125DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA125BVMA9,Trắng ngà,RZA125DY1,Dàn nóng / Màu sắc,Trắng ngà,7,59,116|117,25,,
FBA125BVMA9/RZA125DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA125BVMA9,Ống đồng cánh nhôm,RZA125DY1,Dàn tản nhiệt / Loại,Ống đồng cánh nhôm,7,59,116|117,26,,
FBA125BVMA9/RZA125DY1,VERIFIED_TABLE_CELL,compressor_type,FBA125BVMA9,Swing dạng kín,RZA125DY1,Máy nén / Loại,Swing dạng kín,7,59,116|117,27,,
FBA125BVMA9/RZA125DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA125BVMA9,3.3,RZA125DY1,Công suất động cơ / kW,3.3,7,59,116|117,28,kW,
FBA125BVMA9/RZA125DY1,VERIFIED_TABLE_CELL,refrigerant_charge_kg,FBA125BVMA9,3.75 (Đã nạp cho 30 m),RZA125DY1,Mức nạp môi chất làm lạnh (R32) / kg,3.75 (Đã nạp cho 30 m),7,59,116|117,29,kg,
FBA125BVMA9/RZA125DY1,VERIFIED_TABLE_CELL,noise_level,FBA125BVMA9,49 / 51,RZA125DY1,Độ ồn 5 / Làm lạnh / Sưởi / dB(A),49 / 51,7,59,116|117,30,dB(A),
FBA125BVMA9/RZA125DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA125BVMA9,45,RZA125DY1,Chế độ vận hành ban đêm / dB(A),45,7,59,116|117,31,dB(A),
FBA125BVMA9/RZA125DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA125BVMA9,"1,430X940X320",RZA125DY1,Kích thước (CXRXD) / mm,"1,430X940X320",7,59,116|117,32,mm,
FBA125BVMA9/RZA125DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA125BVMA9,93,RZA125DY1,Trọng lượng máy / kg,93,7,59,116|117,33,kg,
FBA125BVMA9/RZA125DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA125BVMA9,-5 đến 46,RZA125DY1,Phạm vi hoạt động / Làm lạnh / °CDB,-5 đến 46,7,59,116|117,34,,
FBA125BVMA9/RZA125DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA125BVMA9,-15 đến 15.5,RZA125DY1,Sưởi / °CWB,-15 đến 15.5,7,59,116|117,35,,
FBA125BVMA9/RZA125DY1,VERIFIED_TABLE_CELL,liquid_pipe_mm,FBA125BVMA9,o/9.5,RZA125DY1,Kết nối đường ống / Lỏng (Loe) / mm,o/9.5,7,59,116|117,36,mm,
FBA125BVMA9/RZA125DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA125BVMA9,o/15.9,RZA125DY1,Hơi (Loe) / mm,o/15.9,7,59,116|117,37,mm,
FBA125BVMA9/RZA125DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA125BVMA9,VP25 (Đường kính trong o/25XĐường kính ngoài o/32),RZA125DY1,Nước xả / Dàn lạnh / mm,VP25 (Đường kính trong o/25XĐường kính ngoài o/32),7,59,116|117,38,mm,
FBA125BVMA9/RZA125DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA125BVMA9,Kết nối lỗ đường kính trong o/25,RZA125DY1,Dàn nóng 7 / mm,Kết nối lỗ đường kính trong o/25,7,59,116|117,39,mm,
FBA125BVMA9/RZA125DY1,VERIFIED_TABLE_CELL,max_actual_pipe_length_m,FBA125BVMA9,75 (Chiều dài tương đương 90),RZA125DY1,Chiều dài tối đa ống nối các thiết bị / m,75 (Chiều dài tương đương 90),7,59,116|117,40,m,
FBA125BVMA9/RZA125DY1,VERIFIED_TABLE_CELL,max_height_difference_m,FBA125BVMA9,30,RZA125DY1,Chênh lệch độ cao tối đa trong lắp đặt / m,30,7,59,116|117,41,m,
FBA125BVMA9/RZA125DY1,VERIFIED_TABLE_CELL,max_height_difference_m,FBA125BVMA9,Cả ống lỏng và ống hơi,RZA125DY1,Chênh lệch độ cao tối đa trong lắp đặt / m,Cả ống lỏng và ống hơi,7,59,116|117,42,,
FBA140BVMA9/RZA140DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA140BVMA9,"1 Pha, 220-240V / 220-230V, 50 / 60Hz",RZA140DY1,Nguồn điện / Dàn lạnh,"1 Pha, 220-240V / 220-230V, 50 / 60Hz",8,59,116|117,4,,
FBA140BVMA9/RZA140DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA140BVMA9,"3 Pha, 380-415V, 50Hz",RZA140DY1,Dàn nóng,"3 Pha, 380-415V, 50Hz",8,59,116|117,5,,
FBA140BVMA9/RZA140DY1,VERIFIED_TABLE_CELL,cooling_capacity_kw,FBA140BVMA9,14.0 (5.0-16.0),RZA140DY1,"Công suất làm lạnh 1,3 Định mức (Tối thiểu - Tối đa) / kW",14.0 (5.0-16.0),8,59,116|117,6,kW,
FBA140BVMA9/RZA140DY1,VERIFIED_TABLE_CELL,cooling_capacity_btu,FBA140BVMA9,"47,800 (17,100-54,600)",RZA140DY1,Btu/h,"47,800 (17,100-54,600)",8,59,116|117,7,Btu/h,
FBA140BVMA9/RZA140DY1,VERIFIED_TABLE_CELL,heating_capacity_kw,FBA140BVMA9,16.0 (5.1-18.0),RZA140DY1,"Công suất sưởi 2,3 Định mức (Tối thiểu - Tối đa) / kW",16.0 (5.1-18.0),8,59,116|117,8,kW,
FBA140BVMA9/RZA140DY1,VERIFIED_TABLE_CELL,heating_capacity_btu,FBA140BVMA9,"54,600 (17,400-61,400)",RZA140DY1,Btu/h,"54,600 (17,400-61,400)",8,59,116|117,9,Btu/h,
FBA140BVMA9/RZA140DY1,VERIFIED_TABLE_CELL,power_input_kw,FBA140BVMA9,4.27,RZA140DY1,Điện năng tiêu thụ / Làm lạnh 1 / kW,4.27,8,59,116|117,10,kW,
FBA140BVMA9/RZA140DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA140BVMA9,4.56,RZA140DY1,Sưởi 2 / kW,4.56,8,59,116|117,11,kW,
FBA140BVMA9/RZA140DY1,VERIFIED_TABLE_CELL,cop,FBA140BVMA9,3.28,RZA140DY1,COP / Làm lạnh / kW/kW,3.28,8,59,116|117,12,,
FBA140BVMA9/RZA140DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA140BVMA9,3.51,RZA140DY1,Sưởi / kW/kW,3.51,8,59,116|117,13,,
FBA140BVMA9/RZA140DY1,VERIFIED_TABLE_CELL,cspf,FBA140BVMA9,4.93,RZA140DY1,CSPF / Làm lạnh / kWh/kWh,4.93,8,59,116|117,14,,
FBA140BVMA9/RZA140DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA140BVMA9,----------,RZA140DY1,Dàn lạnh / Màu sắc,----------,8,59,116|117,15,,
FBA140BVMA9/RZA140DY1,VERIFIED_TABLE_CELL,airflow,FBA140BVMA9,36 / 30.5 / 25,RZA140DY1,Quạt / Lưu lượng gió (C / TB / T) / m3/phút,36 / 30.5 / 25,8,59,116|117,16,,
FBA140BVMA9/RZA140DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA140BVMA9,"1,271 / 1,077 / 883",RZA140DY1,cfm,"1,271 / 1,077 / 883",8,59,116|117,17,,
FBA140BVMA9/RZA140DY1,VERIFIED_TABLE_CELL,external_static_pressure_pa,FBA140BVMA9,Định mức 50 (50-150),RZA140DY1,Áp suất tĩnh bên ngoài 4 / Pa,Định mức 50 (50-150),8,59,116|117,18,Pa,
FBA140BVMA9/RZA140DY1,VERIFIED_TABLE_CELL,noise_level,FBA140BVMA9,40 / 37.5 / 35,RZA140DY1,Độ ồn 5 (C / TB / T) / dB(A),40 / 37.5 / 35,8,59,116|117,19,dB(A),
FBA140BVMA9/RZA140DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA140BVMA9,----------,RZA140DY1,Phin lọc khí 6,----------,8,59,116|117,20,,
FBA140BVMA9/RZA140DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA140BVMA9,"245X1,400X800",RZA140DY1,Kích thước (CXRXD) / mm,"245X1,400X800",8,59,116|117,21,mm,
FBA140BVMA9/RZA140DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA140BVMA9,47,RZA140DY1,Trọng lượng máy / kg,47,8,59,116|117,22,kg,
FBA140BVMA9/RZA140DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA140BVMA9,14 đến 25,RZA140DY1,Phạm vi hoạt động / Làm lạnh / °CWB,14 đến 25,8,59,116|117,23,,
FBA140BVMA9/RZA140DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA140BVMA9,15 đến 27,RZA140DY1,Sưởi / °CDB,15 đến 27,8,59,116|117,24,,
FBA140BVMA9/RZA140DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA140BVMA9,Trắng ngà,RZA140DY1,Dàn nóng / Màu sắc,Trắng ngà,8,59,116|117,25,,
FBA140BVMA9/RZA140DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA140BVMA9,Ống đồng cánh nhôm,RZA140DY1,Dàn tản nhiệt / Loại,Ống đồng cánh nhôm,8,59,116|117,26,,
FBA140BVMA9/RZA140DY1,VERIFIED_TABLE_CELL,compressor_type,FBA140BVMA9,Swing dạng kín,RZA140DY1,Máy nén / Loại,Swing dạng kín,8,59,116|117,27,,
FBA140BVMA9/RZA140DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA140BVMA9,3.3,RZA140DY1,Công suất động cơ / kW,3.3,8,59,116|117,28,kW,
FBA140BVMA9/RZA140DY1,VERIFIED_TABLE_CELL,refrigerant_charge_kg,FBA140BVMA9,3.75 (Đã nạp cho 30 m),RZA140DY1,Mức nạp môi chất làm lạnh (R32) / kg,3.75 (Đã nạp cho 30 m),8,59,116|117,29,kg,
FBA140BVMA9/RZA140DY1,VERIFIED_TABLE_CELL,noise_level,FBA140BVMA9,53 / 56,RZA140DY1,Độ ồn 5 / Làm lạnh / Sưởi / dB(A),53 / 56,8,59,116|117,30,dB(A),
FBA140BVMA9/RZA140DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA140BVMA9,49,RZA140DY1,Chế độ vận hành ban đêm / dB(A),49,8,59,116|117,31,dB(A),
FBA140BVMA9/RZA140DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA140BVMA9,"1,430X940X320",RZA140DY1,Kích thước (CXRXD) / mm,"1,430X940X320",8,59,116|117,32,mm,
FBA140BVMA9/RZA140DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA140BVMA9,93,RZA140DY1,Trọng lượng máy / kg,93,8,59,116|117,33,kg,
FBA140BVMA9/RZA140DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA140BVMA9,-5 đến 46,RZA140DY1,Phạm vi hoạt động / Làm lạnh / °CDB,-5 đến 46,8,59,116|117,34,,
FBA140BVMA9/RZA140DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA140BVMA9,-15 đến 15.5,RZA140DY1,Sưởi / °CWB,-15 đến 15.5,8,59,116|117,35,,
FBA140BVMA9/RZA140DY1,VERIFIED_TABLE_CELL,liquid_pipe_mm,FBA140BVMA9,o/9.5,RZA140DY1,Kết nối đường ống / Lỏng (Loe) / mm,o/9.5,8,59,116|117,36,mm,
FBA140BVMA9/RZA140DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA140BVMA9,o/15.9,RZA140DY1,Hơi (Loe) / mm,o/15.9,8,59,116|117,37,mm,
FBA140BVMA9/RZA140DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA140BVMA9,VP25 (Đường kính trong o/25XĐường kính ngoài o/32),RZA140DY1,Nước xả / Dàn lạnh / mm,VP25 (Đường kính trong o/25XĐường kính ngoài o/32),8,59,116|117,38,mm,
FBA140BVMA9/RZA140DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FBA140BVMA9,Kết nối lỗ đường kính trong o/25,RZA140DY1,Dàn nóng 7 / mm,Kết nối lỗ đường kính trong o/25,8,59,116|117,39,mm,
FBA140BVMA9/RZA140DY1,VERIFIED_TABLE_CELL,max_actual_pipe_length_m,FBA140BVMA9,75 (Chiều dài tương đương 90),RZA140DY1,Chiều dài tối đa ống nối các thiết bị / m,75 (Chiều dài tương đương 90),8,59,116|117,40,m,
FBA140BVMA9/RZA140DY1,VERIFIED_TABLE_CELL,max_height_difference_m,FBA140BVMA9,30,RZA140DY1,Chênh lệch độ cao tối đa trong lắp đặt / m,30,8,59,116|117,41,m,
FBA140BVMA9/RZA140DY1,VERIFIED_TABLE_CELL,max_height_difference_m,FBA140BVMA9,Cả ống lỏng và ống hơi,RZA140DY1,Chênh lệch độ cao tối đa trong lắp đặt / m,Cả ống lỏng và ống hơi,8,59,116|117,42,,
FCTF100AVM/RZA100DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCTF100AVM,RZA100DY1,RZA100DY1,Dàn nóng,RZA100DY1,5,59,116|117,4,,
FCTF100AVM/RZA100DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCTF100AVM,"3 Pha, 380-415V, 50Hz",RZA100DY1,Nguồn điện / Dàn nóng,"3 Pha, 380-415V, 50Hz",5,59,116|117,5,,
FCTF100AVM/RZA100DY1,VERIFIED_TABLE_CELL,cooling_capacity_kw,FCTF100AVM,10.0 (5.0-11.2),RZA100DY1,"Công suất làm lạnh 1,3 Định mức (Tối thiểu - Tối đa) / kW",10.0 (5.0-11.2),5,59,116|117,6,kW,
FCTF100AVM/RZA100DY1,VERIFIED_TABLE_CELL,cooling_capacity_btu,FCTF100AVM,"34,100 (17,100-38,200)",RZA100DY1,Btu/h,"34,100 (17,100-38,200)",5,59,116|117,7,Btu/h,
FCTF100AVM/RZA100DY1,VERIFIED_TABLE_CELL,heating_capacity_kw,FCTF100AVM,11.2 (5.1-12.5),RZA100DY1,"Công suất sưởi 2,3 Định mức (Tối thiểu - Tối đa) / kW",11.2 (5.1-12.5),5,59,116|117,8,kW,
FCTF100AVM/RZA100DY1,VERIFIED_TABLE_CELL,heating_capacity_btu,FCTF100AVM,"38,200 (17,400-42,700)",RZA100DY1,Btu/h,"38,200 (17,400-42,700)",5,59,116|117,9,Btu/h,
FCTF100AVM/RZA100DY1,VERIFIED_TABLE_CELL,power_input_kw,FCTF100AVM,2.78,RZA100DY1,Điện năng tiêu thụ / Làm lạnh 1 / kW,2.78,5,59,116|117,10,kW,
FCTF100AVM/RZA100DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCTF100AVM,2.71,RZA100DY1,Sưởi 2 / kW,2.71,5,59,116|117,11,kW,
FCTF100AVM/RZA100DY1,VERIFIED_TABLE_CELL,cop,FCTF100AVM,3.60,RZA100DY1,COP / Làm lạnh / kW/kW,3.60,5,59,116|117,12,,
FCTF100AVM/RZA100DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCTF100AVM,4.14,RZA100DY1,Sưởi / kW/kW,4.14,5,59,116|117,13,,
FCTF100AVM/RZA100DY1,VERIFIED_TABLE_CELL,cspf,FCTF100AVM,5.91,RZA100DY1,CSPF / Làm lạnh / kWh/kWh,5.91,5,59,116|117,14,,
FCTF100AVM/RZA100DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCTF100AVM,----------,RZA100DY1,Dàn lạnh / Màu sắc / Thiết bị,----------,5,59,116|117,15,,
FCTF100AVM/RZA100DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCTF100AVM,Trắng sáng,RZA100DY1,Mặt nạ trang trí,Trắng sáng,5,59,116|117,16,,
FCTF100AVM/RZA100DY1,VERIFIED_TABLE_CELL,airflow,FCTF100AVM,34.5 / 31 / 27.5 / 24 / 20,RZA100DY1,Lưu lượng gió (RC / C / TB / T / RT) / m3/phút,34.5 / 31 / 27.5 / 24 / 20,5,59,116|117,17,,
FCTF100AVM/RZA100DY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCTF100AVM,"1,218 / 1,094 / 971 / 847 / 706",RZA100DY1,cfm,"1,218 / 1,094 / 971 / 847 / 706",5,59,116|117,18,,
